# from https://api.keyman.com/search/2.0/
# accessed 2026-03-23
ID	Name	Lang codes	Input Script ISO	Output Script ISO	Downloads	Total Downloads	Platform Support
keyman_sil_myanmar_mywinext	myWin Extended (SIL)	my	Mymr	Mymr	838	39158	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_nigeria_dot	Nigeria Dot (SIL)	anc,ann,atg,bom,bzw,enn,gkn,ig,igb,ige,ikw,jbu,yaz	Latn	Latn	322	6377	desktopWeb,linux,macos,windows
keyman_sil_nigeria_odd_vowels	Nigeria Odd Vowels (SIL)	agc,bqp,bwr,cky,hbb,hia,hig,idu,jen,kby,kez,mbu,sur	Latn	Latn	266	3122	desktopWeb,linux,macos,windows
keyman_sil_nigeria_underline	Nigeria Underline (SIL)	ank,bys,iri,kad,kaj,kcg,kdl,ldb,lnu,tiv	Latn	Latn	207	2152	desktopWeb,linux,macos,windows
keyman_sil_nko	N'Ko (SIL)	nqo,emk,man,bm,dyu	Nkoo	Nkoo	13	1326	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_nubian	Nubian (SIL)	fia,dgl,xnz	Latn	Latn	71	5938	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_pan_africa_mnemonic	Pan Africa Mnemonic (SIL)	bjt,bin,efi,ee,fon,ff,fub,fue,fuh,ha,idu,ig,dyu,kbp,kr,knc,mnk,mfv,knf,mos,snf,wes,fuc,srr,snk,wo,yo	Latn	Latn	331	4469	desktopWeb,linux,macos,windows
keyman_sil_pan_africa_positional	Pan Africa Positional (SIL)	bjt,bin,efi,ee,fon,ff,fub,fue,fuh,ha,idu,ig,dyu,kbp,kr,knc,mnk,mfv,knf,mos,snf,wes,fuc,srr,snk,wo,yo	Latn	Latn	430	4374	desktopWeb,linux,macos,windows
keyman_sil_philippines	Philippines (SIL)	tl,abc,abp,abx,agn,agt,agy,akl,alj,apf,atd,att,bcl,bgs,bhk,bik,bkd,bku,blw,blx,bnc,bnj,bno,bpr,bps,bto,bya,cbk,ceb,cgc,clu,cps,cyo,dgc,due,duo,ebk,fbl,fil,gdg,hil,hnn,ibg,ibl,ifa,ifb,ifk,ifu,ify,ilk,ilo,ilp,iry,isd,itb,itv,ivb,ivv,kak,klg,kll,kmd,kmk,kml,knb,kne,kqe,krj,ksc,kyb,kyj,laa,lbk,loc,mba,mbb,mbd,mbi,mbs,mbt,mdh,mmn,mrw,msb,msk,msm,mta,obo,pag,pam,plc,plv,plw,prf,pwm,rol,sbl,sgb,sgd,sjm,skn,slm,smk,sml,snl,ssb,sse,stb,suc,syb,tbk,tbl,tbw,tgt,tis,tiu,tiy,tsg,twb,ubl,war,xnn,xsb,yka,yog	Latn	Latn	1077	9243	desktopWeb,linux,macos,windows
keyman_sil_sahu	Sahu (SIL)	saj	Latn	Latn	24	479	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_senegal_bqj_azerty	sil_senegal_bqj_azerty	bqj	Latn	Latn	27	492	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_senegal_bsc_azerty	sil_senegal_bsc_azerty	bsc	Latn	Latn	35	762	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_senegal_cou_azerty	sil_senegal_cou_azerty	cou	Latn	Latn	12	474	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_senegal_cou_qwerty	sil_senegal_cou_qwerty	cou	Latn	Latn	29	435	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_senegal_csk_azerty	sil_senegal_csk_azerty	csk	Latn	Latn	40	877	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_senegal_dyo_azerty	sil_senegal_dyo_azerty	dyo	Latn	Latn	52	568	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_senegal_gsl_azerty	sil_senegal_gsl_azerty	gsl	Latn	Latn	65	588	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_senegal_knf_azerty	sil_senegal_knf_azerty	knf	Latn	Latn	23	565	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_senegal_krx_azerty	sil_senegal_krx_azerty	krx	Latn	Latn	8	525	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_senegal_krx_qwerty	sil_senegal_krx_qwerty	krx	Latn	Latn	49	452	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_senegal_ndv_azerty	sil_senegal_ndv_azerty	ndv	Latn	Latn	16	499	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_senegal_sav_azerty	sil_senegal_sav_azerty	sav	Latn	Latn	41	669	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_senegal_snf_azerty	sil_senegal_snf_azerty	snf	Latn	Latn	49	591	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_senegal_srr_azerty	sil_senegal_srr_azerty	srr	Latn	Latn	57	631	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_senegal_wo_azerty	sil_senegal_wo_azerty	wo	Latn	Latn	29	568	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_sgaw_karen	Sgaw Karen	ksw	Mymr	Mymr	350	15698	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_shan	Shan (SIL)	shn	Mymr	Mymr	170	3959	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_taang	Taang (SIL)	rbb	Mymr	Mymr	19	175	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_tagdal	Tagdal (SIL)	tda	Tfng	Tfng	41	1442	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_tai_dam	Tai Dam (SIL)	blt,twh	Latn	Latn	55	1762	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_tai_dam_lao	Tai Dam Lao (SIL)	blt	Tavt	Tavt	26	744	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_tai_dam_latin	Tai Dam Latin (SIL)	blt,twh	Latn	Latn	15	619	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_tai_dam_typewriter	Tai Dam Typewriter (SIL)	blt	Tavt	Tavt	32	869	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_tanguat	Tanguat (SIL)	tbs	Latn	Latn	13	692	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_tawallammat	Tawallammat Tifinagh (SIL)	ttq,tzm	Latn	Latn	26	1144	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_tchad	Tchad	shu,sjg,bmi,bva,bjv,bxv,bes,bid,btf,bvo,glc,bvf,bub,bdm,bso,dgk,djc,dau,daa,dai,dzg,dsi,fni,fgr,fr,fub,fui,fuv,fvr,gab,gdk,gid,gqr,goy,glu,glj,gvl,ha,hed,hor,jyy,jeu,ksp,kwg,kwv,kvf,ckq,kbl,kr,kzr,kth,klf,kyq,ker,kie,kia,kqp,kou,vkj,kxj,xuo,kvi,gdm,kot,lap,lln,ndy,mde,muj,xmj,mxf,mcs,mge,mgb,mpg,mvu,mls,mcn,msv,mes,mdg,mcw,mpk,myb,zim,mmy,mlj,mou,bdo,mpi,kqx,mub,moz,mvh,mua,mse,mug,mje,mne,nnc,ndm,nmc,sba,nnn,nie,noy,nzy,pnz,lme,rou,saa,sg,mwm,swy,sys,sok,sor,sbj,tma,tax,tuq,tng,trj,tmc,tug,tui,ubi,zag,zna,zrn	Latn	Latn	1719	23232	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_tchad_faux_azerty	Tchad FAUX AZERTY	amj,sjg,bmi,bva,bjv,bxv,bes,bid,btf,bvo,glc,bvf,bub,bdm,bso,shu,dgk,djc,dau,daa,dai,dzg,dsi,fni,fgr,fr,fub,fui,fuv,fvr,gab,gdk,gid,gqr,goy,glu,glj,gvl,ha,hed,hor,jyy,jeu,ksp,kwg,kwv,kvf,ckq,kbl,kr,kzr,kth,klf,kyq,ker,kie,kia,kqp,kou,vkj,kxj,xuo,kvi,gdm,kot,lap,lln,ndy,mde,muj,xmj,mxf,mcs,mge,mgb,mpg,mvu,mls,mcn,msv,mes,mdg,mcw,mpk,myb,zim,mmy,mlj,mou,bdo,mpi,kqx,mub,moz,mvh,mua,mse,mug,mje,mne,nnc,ndm,nmc,sba,nnn,nie,noy,nzy,pnz,lme,rou,saa,sg,mwm,swy,sys,sok,sor,sbj,tma,tax,tuq,tng,trj,tmc,tug,tui,ubi,zag,zna,zrn	Latn	Latn	1709	6908	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_tchad_qwerty	Tchad QWERTY	amj,sjg,bmi,bva,bjv,bxv,bes,bid,btf,bvo,glc,bvf,bub,bdm,bso,shu,dgk,djc,dau,daa,dai,dzg,dsi,fni,fgr,fr,fub,fui,fuv,fvr,gab,gdk,gid,gqr,goy,glu,glj,gvl,ha,hed,hor,jyy,jeu,ksp,kwg,kwv,kvf,ckq,kbl,kr,kzr,kth,klf,kyq,ker,kie,kia,kqp,kou,vkj,kxj,xuo,kvi,gdm,kot,lap,lln,ndy,mde,muj,xmj,mxf,mcs,mge,mgb,mpg,mvu,mls,mcn,msv,mes,mdg,mcw,mpk,myb,zim,mmy,mlj,mou,bdo,mpi,kqx,mub,moz,mvh,mua,mse,mug,mje,mne,nnc,ndm,nmc,sba,nnn,nie,noy,nzy,pnz,lme,rou,saa,sg,mwm,swy,sys,sok,sor,sbj,tma,tax,tuq,tng,trj,tmc,tug,tui,ubi,zag,zna,zrn	Latn	Latn	1755	10953	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_temiar	Temiar (SIL)	tea	Latn	Latn	31	618	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_tepehuan	Tepehuan (SIL)	stp,tla	Latn	Latn	16	866	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_torwali	Torwali (SIL)	trw	Arab	Arab	41	1411	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_tunisian	Tunisian Spoken Arabic (SIL)	aeb	Arab	Arab	36	1234	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_uganda_tanzania	Uganda-Tanzania Bantu (SIL)	sw,lg,swh,asa,bdp,bez,bou,cgg,cwa,cwe,dhs,dne,doe,fip,gmx,gog,gwe,gwr,han,haq,hay,heh,hka,ikx,ikz,isn,jit,jmc,kcu,kcz,kdc,kde,ked,kiv,kiz,kki,koo,ksb,kuj,kya,lag,lke,lsm,mgq,mgs,mgv,mgw,mgy,mgz,mjh,mpa,mvw,mwe,myx,ndg,ndh,ndj,ngo,ngp,ngq,nih,nim,njd,nkt,nnq,now,ntk,nuj,nxi,nym,nyn,nyo,nyy,old,pbr,piw,poy,reg,rim,rnw,rof,rub,ruc,ruf,rui,rwk,rwm,sbk,sbm,sbp,seg,soz,ssc,suj,suk,suw,tlj,tny,ttj,vid,vin,vun,wbh,wbi,wun,xog,zaj,zak,zga,zin,ziw	Latn	Latn	889	7180	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_vai	Vai (SIL)	vai	Vaii	Vaii	14	1332	linux,macos,windows
keyman_sil_wayuu	Wayuu (SIL)	guc	Latn	Latn	28	668	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_ygp_plrd	Bai Yi – White Yi (SIL)	ygp	Plrd	Plrd	26	649	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_yi	SIL Yi	ii	Yiii	Yiii	86	2442	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_yna_plrd	Gan Yi (SIL)	yna	Plrd	Plrd	15	643	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_yoruba_bar	Yorùbá with Bar	yo	Latn	Latn	30	1238	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_yoruba_dot	Yorùbá with Dot	yo	Latn	Latn	44	2511	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_yoruba8	Yorùbá 8	yo	Latn	Latn	330	12241	linux,macos,windows
keyman_sil_yupik_cyrillic	Yupik Cyrillic (SIL)	ess	Latn	Latn	20	852	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_yupik_cyrillic_ru	SIL Yupik Cyrillic RU	ess	Latn	Latn	20	812	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_ywq_plrd	Hei Yi – Black Yi (SIL)	ywq	Plrd	Plrd	54	1477	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_zaiwa	Zaiwa Backwards	atb	Latn	Latn	14	479	desktopWeb,linux,macos,windows
keyman_siouan-unicode	Siouan Unicode	dak,lkt,sto	Latn	Latn	24	649	windows,macos
keyman_sipon phonetic sinhala	Sipon Phonetic Sinhala	si	Sinh	Sinh	91	4636	windows,macos
keyman_sisaali	sisaali	ssl	Latn	Latn	12	246	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_skwxwumesh_u	Skwxwumesh Unicode	squ	Latn	Latn	47	655	windows,macos
keyman_slaviature	Slaviature	bel,bos,bul,ces,cnr,hrv,mkd,pol,rus,srp,slk,slv,ukr,wen			55	619	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_slc_saliba	Sáliba	slc	Latn	Latn	6	554	linux,macos,windows
keyman_sliammon	Sliammon	coo	Latn	Latn	60	381	desktopWeb,ios,android
keyman_slp1_deva	slp1_deva	sa	Deva	Deva	44	856	desktopWeb,linux,macos,windows
keyman_slp1_roman	slp1_roman	sa	Deva	Deva	96	1132	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sogdian_phonetic	Sogdian Phonetic	sog,uz,uzn	Sogd	Sogd	22	796	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_soninke_n_ti	Soninke N'ti	snk	Latn	Latn	64	896	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_soqotri_arabic	Soqotri	sqt	Arab	Arab	30	713	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sorani_behdini_arab_qwerty	Sorani Behdini (Qwerty)	ku,kmr,ku,ckb	Latn	Latn	79	2073	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_soyombo	Soyombo	cmg,sa,bo	Soyo	Soyo	35	773	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sp_lentan_ucsur	Sitelen Pona (Lentan, UCSUR)	tok	Latn	Latn	114	1974	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sp_pochin_ucsur	Sitelen Pona (Pochin, UCSUR)	tok	Latn	Latn	24	1044	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sp_wakalito_ucsur	Sitelen Pona (Wakalito, UCSUR)	tok	Latn	Latn	120	1806	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_spanish_telex	spanish telex	es	Latn	Latn	22	577	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_srr_ajami_qwerty	Seereer Ajami (QWERTY)	srr	Latn	Latn	26	812	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sudest	sudest	tgo	Latn	Latn	15	711	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sundanese	Sunda Baku	su	Latn	Latn	146	13195	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sundanese_latin	Sundanese Latin	su	Latn	Latn	26	1343	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sunuwar_phonetic	Sunuwar (Phonetic)	suz	Deva	Deva	210	571	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_swanalekha_malayalam	Swanalekha Malayalam	ml	Mlym	Mlym	282	10780	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sxava	sxava	eo	Latn	Latn	23	845	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sxava_eo	sxava_eo	eo	Latn	Latn	28	554	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sylheti_nagri	SYL	syl	Beng	Beng	80	2163	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_symbolic_logic	Symbolic Logic	en	Latn	Latn	52	1454	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_syriac_arabic	Syriac (Arabic layout)	syr,aii,amw,arc,bhn,bjf,cld,hrt,kqd,lhs,oar,sam,syc,syn,tmr,tru	Latn	Latn	189	3196	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_syriac_aramaic	Syriac/Aramaic	syr,aii,amw,arc,bhn,bjf,cld,hrt,kqd,lhs,oar,sam,syc,syn,tmr,tru	Latn	Latn	216	7962	windows,macos,linux,desktopWeb,ios,android
keyman_syriac_phonetic	Syriac (Phonetic layout)	syr,aii,amw,arc,bhn,bjf,cld,hrt,kqd,lhs,oar,sam,syc,syn,tmr,tru	Latn	Latn	301	4749	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_tagbanwa_inscript	Tagbanwa Inscript	tgt	Latn	Latn	24	679	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_tai_lanna_thai	Tai Lanna (Thai Layout)	nod	Lana	Lana	56	631	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_tai_tham_my	Tai Tham MY	khb	Talu	Talu	170	4273	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_taichow	taichow	wuu	Hans	Hans	22	846	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_taigi_poj	PhahTaigi POJ	nan	Hans	Hans	74	1906	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_taigi_sdwxv	Taigi SDWXV	nan	Hans	Hans	23	632	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_taigi_telex	Taigi Telex	nan	Hans	Hans	28	737	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_taigi_viet_telex	Taigi Viet Telex	nan	Hans	Hans	44	1132	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_tainua	Tai Nua	tdd	Tale	Tale	47	1596	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_taiwan_austronesian	Taiwan Austronesian	ami	Latn	Latn	39	696	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_takri	Takri	xnr	Deva	Deva	10	511	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_takri_inscript	Takri - Inscript	hii,jna,scu,cdh,doi,jns,mjl,kfx,bfu,bhd,bht,gbk,hii,kfk,srx,xnr	Takr	Takr	31	1108	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_tangsa_lakhum	Tangsa Lakhum	nst	Tnsa	Tnsa	24	978	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_tawallammat_latin	Tawallammat Latin	ttq			64	1305	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_tay_latn	Tày Latin	tyz	Latn	Latn	50	50	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_teggargrent_lat	Teggargrent	oua			42	599	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_tem_kdh	Clavier Tem	kdh	Latn	Latn	32	1101	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_tengwar	Tengwar	sjn,qya	Latn	Latn	62	3851	windows,macos
keyman_tengwar_quenya	Tengwar	qya,sjn	Latn	Latn	120	1507	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_teochew	teochew	nan	Hans	Hans	28	682	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_tfnalgonquin	Timiskaming FN Algonquin	alq	Latn	Latn	16	116	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_thai-uni	Thai Unicode	th	Thai	Thai	221	10012	windows,macos
keyman_thamizha_anjal_paangu	அஞ்சல் பாங்கு | Anjal Paangu	ta	Taml	Taml	406	22205	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_thamizha_bamini	சுரதா-பாமுனி | Suratha Bamini	ta	Taml	Taml	692	22912	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_thamizha_new_typewriter	புதிய தட்டெழுதி | New Typewriter	ta	Taml	Taml	845	38481	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_thamizha_tamil99_ext	த99-விரிவு | ta99 Extended	ta	Taml	Taml	82	2325	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_thompsonu	ThompsonU	thp	Latn	Latn	35	824	windows,macos
keyman_tibetan_direct_input	Tibetan Direct Input	dz,bo,adi,bft,kjz,cna,dre,bfu,ght,clk,jya,kbg,xkf,lbj,lep,loy,khk,muk,lae,prx,xsr,sip,sbu,taj,tdg,adx,khg,lbf,tsj,ola,zau	Arab	Arab	426	7734	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_tibetan_ewts	Tibetan EWTS	adi,bft,kjz,cna,dre,dz,bfu,ght,clk,jya,kbg,xkf,lbj,lep,loy,khk,muk,lae,prx,xsr,sip,sbu,taj,tdg,bo,adx,khg,lbf,tsj,otb,xct,zau,ola	Arab	Arab	703	7746	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_tirhuta	Tirhuta	mai	Deva	Deva	38	1287	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_tlahuica	Tlahuica	ocu	Latn	Latn	26	687	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_tlingit_u	Tlingit Unicode	tli	Latn	Latn	12	323	windows,macos
keyman_tlingit_yukon_u	Tlingit Yukon Unicode	tli	Latn	Latn	5	307	windows,macos
keyman_todhri	Todhri	sq,als	Latn	Latn	17	849	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_tohono_oodham	Tohono O'odham	ood	Latn	Latn	22	1264	mobileWeb,desktopWeb,android,ios
keyman_transazerty	TransAzerty	ca,cs,eo,et,hu,is,lv,mt,pl,pt,ro,sk,sl,dsb,hsb,es,tg,tr,vi,yo	Latn	Latn	289	2829	windows,macos
keyman_triqui_itunyoso	triqui_itunyoso	trq	Latn	Latn	67	816	mobileWeb,desktopWeb,android,ios
keyman_tsakonian	Tsakonian	tsd,el,grc	Grek	Grek	98	1000	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_tuareg_tifinagh	Tuareg Tifinagh	thv,taq	Latn	Latn	37	1616	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_turkmen_cyrl	Turkmen Cyrillic	tk	Latn	Latn	26	1360	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_tuscarora_u	Tuscarora Unicode	lre,tus	Latn	Latn	13	491	windows,macos
keyman_txo_toto	Toto	txo	Toto	Toto	23	551	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_udi_keyboard	Udi (SIL)	udi	Cyrl	Cyrl	38	751	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_ugaritic	Ugaritic	uga	Ugar	Ugar	27	1075	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_ukwuani	Ukwuani	ukw	Latn	Latn	35	601	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_uma_graphic	Uma Graphic	und	Latn	Latn	17	633	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_unifon	Unifon	en	Latn	Latn	178	3030	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_urdu_dvorak	Urdu (DVorak)	ur,hi	Deva	Deva	31	552	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_urdu_phonetic	Urdu Phonetic	ur	Arab	Arab	1617	71015	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_urdu_phonetic_crulp	Urdu Phonetic (CRULP)	ur,pnb	Arab	Arab	253	5520	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_urdu_unicode	Urdu Unicode	ur	Arab	Arab	42	1189	windows,macos
keyman_venetia_et_histria	Venetia et Histria	vec,lld	Latn	Latn	77	995	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_vietnam	vietnam	vi	Latn	Latn	101	1626	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_vietnamese_telex	Vietnamese Telex	vi	Latn	Latn	197	38129	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_vietnamese_vni	Vietnamese VNI	vi	Latn	Latn	83	2372	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_vithkuqi	Vithkuqi	sq,als	Latn	Latn	23	840	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_vm_tamil	Tamil (Visual Media)	ta	Taml	Taml	72	4238	windows,macos,linux,desktopWeb,ios,android
keyman_vm_tamil_modular	Tamil Modular (Visual Media)	ta	Taml	Taml	88	4260	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_vm_tamil_typewriter	Tamil Typewriter (Visual Media)	ta	Taml	Taml	721	27096	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_waiwai	Wai Wai	waw	Latn	Latn	6	849	windows,macos
keyman_wakhi	Wakhi	wbl	Latn	Latn	22	569	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_wakhi_anglicized	Wakhi Anglicized	wbl	Latn	Latn	27	1640	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_wakhi_cyrillic	Wakhi Cyrillic	wbl	Latn	Latn	39	1600	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_wakhi_standard	Wakhi Standard	wbl	Latn	Latn	19	968	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_wali	Wali	wlx	Latn	Latn	80	404	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_wancho	Wancho	nnp	Wcho	Wcho	16	1980	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_warang_citi	Warang Citi	hoc	Deva	Deva	371	14621	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_way	Wayana	way	Latn	Latn	9	548	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_wenchow	wenchow	wuu	Hans	Hans	26	1028	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_winchus	Winchus	qu	Latn	Latn	81	1153	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_wiwa	Wiwa	mbp	Latn	Latn	14	504	windows,macos
keyman_wolofal	Wolofal (QWERTY)	wo	Latn	Latn	49	734	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_wyandot	Wyandot	wyn	Latn	Latn	88	336	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_xinaliq	Xinaliq	kjj	Latn	Latn	23	739	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_xpert	Xpert	en,bg,id,io,ia,zlm,ms,bi,gil,ht,mwl,blc,roo,so,sw,tl,ty,to,uli,uz,yap	Latn	Latn	404	4091	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_yezidi	Ezidi	kmr,ku	Latn	Latn	54	1908	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_yiddish_hebrew	Yiddish/Hebrew	yi,yih	Hebr	Hebr	106	571	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_yiddish_pasekh	Yiddish Pasekh	yi,yih	Hebr	Hebr	386	11839	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_yidgha	Yidgha	ydg	Arab	Arab	42	623	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_yo	Yorùbá Ìrọ̀rùn	yo	Latn	Latn	110	1818	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_yoruba1_u	Yoruba Unicode 1	yo	Latn	Latn	31	1009	windows,macos
