# Source: https://ldml.api.sil.org/langtags.json (SIL langtags dataset, public domain)
# Docs: https://github.com/silnrsi/langtags/blob/master/doc/langtags.md
iso639_3	iso639_3extra	names
mon	khk	Central Mongolian;Halh;Halha;Kalkh;Khalkh;Khalkha;Khalkha Mongolian;Mongol;Mongolian, Halh
mon	drh;khk	Central Mongolian;Halh;Halha;Kalkh;Khalkh;Khalkha;Khalkha Mongolian;Mongol;Mongolian, Halh
mon		
khk		Central Mongolian;Halh;Halha;Kalkh;Khalkh;Khalkha;Khalkha Mongolian;Mongol;Mongolian
mon	khk	Central Mongolian;Halh;Halha;Kalkh;Khalkh;Khalkha;Khalkha Mongolian;Mongol;Mongolian, Halh
mna		Mangaaba;Mangaaba-Mbula;Mangaava;Mangaawa;Mangap;Mangap-Mbula
mnb		Mounan;Wuna
mnc		Man;Manju Gisun
mnd		Monde;Mondé-Sanamai;Salamai;Salamaikã;Salamãi;Sanamaica;Sanamaika;Sanamaiká;Sanamaikã;Sanamaykã;Sanamaí
mne		Melbené;Tar Melbene
mnf		Ndɨ̧ Mundàni
mng		Eastern Mnong;Mnông Lam;Nong;Penong
mnh		Amono;Mono (Democratic Republic of Congo);Mɔnɔ
mni		Kathe;Kathi;Kaṯhe;Mailhai;Manipuri;Meetei;Meeteilon;Meitei Manipuri;Meiteilon;Meiteiron;Meithe;Meithei;Meithlei;Menipuri;Mitei;Mithe;Mēkhalī;Mēklē;Ponna;Pōṇṇā
mni		Kathe;Kathi;Kaṯhe;Mailhai;Manipuri;Meetei;Meeteilon;Meitei Manipuri;Meiteilon;Meiteiron;Meithe;Meithei;Meithlei;Menipuri;Mitei;Mithe;Mēkhalī;Mēklē;Ponna;Pōṇṇā
mni		Kathe;Kathi;Kaṯhe;Mailhai;Manipuri;Meetei;Meeteilon;Meitei Manipuri;Meiteilon;Meiteiron;Meithe;Meithei;Meithlei;Menipuri;Mitei;Mithe;Mēkhalī;Mēklē;Ponna;Pōṇṇā
mni		Kathe;Kathi;Kaṯhe;Mailhai;Manipuri;Meetei;Meeteilon;Meitei Manipuri;Meiteilon;Meiteiron;Meithe;Meithei;Meithlei;Menipuri;Mitei;Mithe;Mēkhalī;Mēklē;Ponna;Pōṇṇā
mnj		Munjani;Munjhan;Munjigi;Munjiwar;Munyí
mnk		Mande;Mandinca;Manding;Mandinga;Mandingo;Mandingue;Mandinque;Mandi’nka kango;Mandé;Socé
mnk		Mande;Mandinca;Manding;Mandinga;Mandingo;Mandingue;Mandinque;Mandi’nka kango;Mandé;Socé
mnl		Malmariv;Tarv
mnm		
mnn		Penong;Southern Mnong
mnp		Min Bei Chinese;Min Pei;Northern Fujian;Northern Min
mnq		Mendriq;Menraq;Menrik;Menriq;Menri’
mnr		Monache;Monachi;Mono (USA);Saidyuka
mns		Mansiy;Mantschi;Mańsi;Vogul;Vogulian;Vogulich;Vogulisch;Voguly;Wogluwitzi;Wogulisch;jugra;manshi;vogoule
mns		Mansiy;Mantschi;Mańsi;Vogul;Vogulian;Vogulich;Vogulisch;Voguly;Wogluwitzi;Wogulisch;jugra;manshi;vogoule
mnu		Miere;Muri
mnv		Rennell;Rennell-Belona;Rennellese;Rennellese-Bellonese;Te hegeunga a Mugaba ma Mugiki
mnw		Aleng;Mou;Mun;Môn;Peguan;Peguanisch;Raman;Ramañña;Rman;Rmen;Takanoon;Talaing;Taleng;Teguan
mnx		Mantion;Sogh
mny		
mnz		Djonggunu;Jonggunu;Megani;Migani
moa		Mona;Mouan;Mouna;Muan;Muana;Mwa
moc		Mbocobí;Mocobí;Mocovi;Mokovi;Mokoví;Moqoit
mod		Chicasa Trade Jargon;Chickasaw-Choctaw Trade Language;Mobile;Mobilian Jargon;Mobilian Trade Jargon;Mobilian Trade Language;Yamá
moe		Innu Aimun;Innu Aionun;Innu-Aimun;Montagnais;Montagnais Innu
mog		Bolaang Mongondow;Bolang-Mogondo;Bola’ang-Mongodow;Minahassa;Mongodow;Mongondou
moh		Kanatsiohareke;Kanesatake;Kanien'kéha;Kanienkehaka;Kanien’kehaka;Kanien’kéha;Kanyen’kéha
moi		Gena;Mboire;Mboyi
moj		Mondjembo;Monjombo;Mono-Jembo;Monzumbo;Munzombo
mok		Marori;Moaraeri;Moraori;Morari
mom	cjr	Choluteca;Chorotega;Mange;Monimbo
moo		Bonam;Bonom;Menam;Monam
mop		Maya Mopan;Mopan;Mopan Maya;Mopane;Mopán;Mopán Maya
moq		Mor (Bomberai Peninsula)
mor		Dhimorong;Nuba Moro
mos		Mole;Mooré;Moose;More;Moré;Moshi;Mossi;Mòoré
mos		Mole;Mooré;Moose;More;Moré;Moshi;Mossi;Mòoré
mot		Baria;Barira;Cunausaya;Motiln;Motilon;Motilone;Motilón
mou		Mogoum;Mogume
mov		Amaquaqua;Hamakhav;Hamakhav Chakwar;Jamajab;Macav Chukwar;Mojave;River Yuman;Upriver Yuman;Yuman;’Am’akhav
mow		Lemoi;Mahican;Moi (Congo);Rebu
mox		Ebadidi;Fagululu;Morima;Salakahadi
moy		
moy		
moz		Diongor Guera;Djonkor Guera;Dyongor Guera;Gergiko;Guerguiko;Jonkor of Guera;Jonkor-Gera;Mokoulou;Mokulu
mpa		ChiNyasa;Chimpoto;Cimpoto;Kimpoto;Kinyasa;Nyasa
mpb		Akana;Djiramo;Djiramö;Junggor;Kamor;Malack malack;Malack-malack;Malag Malag;Malag-Malag;Malagmalag;Malak-Malak;Malak-malak;MalakMalak;Malakmalak;Mallackmallack;Mallak mallak;Mallak-mallak;Mollak Mollak;Mollak mollak;Mollak-mollak;Mollakmollak;Mollok Mollok;Mullik mullik;Mullik-Mullik;Mullik-mullik;Mullikmullik;Mullu Mulluc;Mullu-Mulluc;Mulluc-Mulluc;Mulluck Mulluck;Mulluk Mulluk;Mulluk-Mulluk;Mullukmulluk;Mulukmuluk;Mulukomuluko;Ngolak wonga;Ngolak-Wanggar;Ngolak-Wonga;Ngolok Wangar;Ngolok-Wangar;Ngolokwangga;Ngoluk wanggar;Ngulugwanga;Ngulugwongga;Nguluk Wangkar;Ngulukwongga;Ngulul Wanggar;Ngululwanga;Nguluwongga;Valli valli;Valli-valli;Wooliana;Yunggor
mpc		MaNrayi;Mangarai;Mangarayi;Mangarei;Mangarray;Mangerei;Manggarai;Mungarai;Mungari;Mungerry;Ngarrabadji;Walooka
mpd		Machineri;Manchinere;Manchineri;Manitenere;Manitenerí;Manitenére;Manxinéri;Mashineri;Maxineri;Maxinéri
mpe		
mpe		
mpg		Azumeina;Maraba;’Azumeina
mph		Gun marung;Gun-Marung;Gunmarang;Gunmarung;Kunmarung;Managari;Manangari;Marung;Mau;Mauung;Maw;Mawng;Mawung;Men ngai
mpi		Kotoko-Makari;Mackeri;Makari;Makary;Makary Kotoko;Mpadɨ
mpj		Gardujarra;Giyajarra;Jigalong;Jindi;Julbaritja;Kabul;Mardo;Mardu;Mardudjara;Mardujara;Marduwangga;Martu;Martu-Wangka;Martuwangka;Targoodi;Targudi;Wangka;Wangkajunga;Yindi
mpk		Guelengdeng;G’kelendeg;G’kelendeng;Massa de Guelengdeng;Mbara (Chad)
mpl		Maraliinan;Maralinan;Middle Watut;Silisili;Watut
mpm		Mixteco de Santiago Yosondúa;Mixteco de Yosondúa;Sa’an sau;Southern Tlaxiaco Mixtec;Tlaxiaco;Yosondua Mixtec;Yosondúa Mixtec
mpn		
mpo		My;Myu
mpp		Migaba’
mpq		Matis
mpr		
mps		Daribi;Karimui
mpt		Kolino;Mian weng;Mianmin;Miyanmin
mpu		Kurateg;Macurap;Macurape;Macurapi;Macuráp;Makurap;Makurape;Makurápi;Massaka
mpv		Munkip
mpw		Mahuayana;Maiopitian;Maopidian;Maopityan;Mapidi;Mapidian-Mawayana;Mapidiana;Mawayana
mpx		Misima;Misima-Paneati;Misiman;Pana Misima;Pana Panaeati;Panaeati;Panaieti;Panayeti;Paneate;Paneyate
mpy		Mapian;Old Mapian
mpz		Kaw;Mpi-Mi
mqa		Bicoli;Bitjoli;Ingli;Maba (Indonesia)
mqb		Mboko;Mbokou;Mboku;Mbuku
mqc		Mangoli;Sula Mangoli
mqe		
mqf		Somage;Somahai;Sumohai
mqg		Kota Bangun Kutai Malay
mqh		Mixteco Bajo de Valles;Mixteco de Santiago Tlazoyaltepec;Tlazoyaltepec Mixtec;Tu’un dau
mqi		Aru;Mairiri
mqj		Mamasa Toraja
mqk		Rajah Kabungsuan Manobo;Rajah Kabunsuwan Manobo
mql		Bebelibe;Bèbèdibè;Mbilme;Mbèlimè;Mbɛlímɛ̀;M̄ bɛ̄dímɛ;Oubièlo;Ubielo
mqm		South Marquesan;’Eo ’Enata
mqn		Maronene
mqo		Madole
mqp		Soow Huhelia
mqq		
mqr		
mqs		Makian Barat;Makian Luar;Moi;West Makian
mqt		A Mŏk;Amok;Doi;Loi;Loi Cim;Mojo;Moxo;Muak;Yā-āng Lawa;ʔape
mqu		Chir;Kir;Kútúk nà mùndárì;Mondari;Mundari;Shir
mqv		
mqw		
mqx		Mamoedjoe;Mamoedjoesch;Mamudju;Udai
mqx		Mamoedjoe;Mamoedjoesch;Mamudju;Udai
mqy		
mqz		Malasanga
mar		Maharashtra;Maharathi;Malhatee;Marthi;Muruthu
mar		Maharashtra;Maharathi;Malhatee;Marthi;Muruthu
mar		Maharashtra;Maharathi;Malhatee;Marthi;Muruthu
mar		Maharashtra;Maharathi;Malhatee;Marthi;Muruthu
mra		Luang;Ma Ku;Mabri;Malabri;Mla;Mla Bri;Mla-Bri;Mrabri;Yumbri
mrb		Naone;North Maewo;Sunwadia
mrc		Cocomaricopa;Pee Posh;Piipaash;Piipaash Chuukwer;Piipayk
mrd		Magar;Magari;Magarī;Mangar;Mangari;Manggar;Mãgari;Syangja Magar;Western Magar
mre		MVSL;Martha's Vineyard Sign Language
mrf		Djanggu;Janggu;Sawa;Tabu
mrg		Hill Miri;Miching;Mishing;Mising-Padam-Miri-Minyong;Missing;Takam
mrg		Hill Miri;Miching;Mishing;Mising-Padam-Miri-Minyong;Missing;Takam
mrg		Hill Miri;Miching;Mishing;Mising-Padam-Miri-Minyong;Missing;Takam
mrh		Hawthai;Mara Reih;Mira;Sabeu;Tlongsai;Zao
mrj		Cheremis;Cheremiss;Cheremissian;Gorno-Mariy;High Mari;Highland Mari;Hill Cheremis;Hill Cheremiss;Hill Mari;Mari-Hills;Western Cheremis;Western Mari;gornomarijskij jazyk;marij jylme
mrk		Ceta;Fa Tieta;Faa Ceta;Moaveke;’Moaveke
mrl		Mortlock;Nomoi
mrm		Merelava;Merlav;Merlav-Merig
mrn		A’ara;Cheke Tahati;Holo;Kubonitu
mro		Dak;Launghu;Maru;Mro;Mro-Mru;Mrucha;Mrung;Mrusa;Murung;Niopheng;Niopreng;Taung Mru
mro		Dak;Launghu;Maru;Mro;Mro-Mru;Mrucha;Mrung;Mrusa;Murung;Niopheng;Niopreng;Taung Mru
mrp		
mrq		North Marquesan;’Eo ’Enana
mrr		Hill Madia;Hill Maria;Madi;Madia;Madia Gond;Madiya;Maria (India);Modh;Modi
mrs		Maragaus;Marakus;Tape;Tobah
mrt		Central Margi;Marghi;Margi;Margi Central
mru		Maru;Mon-Non;Mono (Cameroon)
mrv		Mangarevan;Mangarevano;Reo Magareva
mrw		Maranaw;Meranao;Mëranaw;M’ranaw;Ranao
mrw		Maranaw;Meranao;Mëranaw;M’ranaw;Ranao
mrx		Maremgi;Marengge
mry	mst;myt	Davawenyo
mrz		Eastern Marind;Holifoersch
msa	zsm	Bahasa Malaysia;Bahasa Malayu;Bahasa Melayu Malaysia;Formal Malay;Malay;Malay, Standard;Malaysian Malay;Malayu;Melayu;Melayu Baku
msa	zsm	Bahasa Malaysia;Bahasa Malayu;Bahasa Melayu Malaysia;Formal Malay;Malay;Malay, Standard;Malaysian Malay;Malayu;Melayu;Melayu Baku
zsm		Bahasa Malaysia;Bahasa Malayu;Bahasa Melayu Malaysia;Formal Malay;Malay;Malay (macrolanguage);Malaysian Malay;Malayu;Melayu;Melayu Baku
msa		
msa		
msb		Masbateño;Minasbate
msc		Faranah;Sankaran;Sankaran Maninka;Sankarankan
msd		Chican Sign Language;LSChicana;LSMY;Lengua de Señas Chicana;Lengua de Señas Maya Yucateca;Lenguaje Manual Maya;MSL;Maya Sign Language;Mayan Sign Language;Nohya Sign Language;YMSL
mse		Bananna;Bananna Ho;Bananna Ho Ho;Ho;Mosi;Moussei;Moussey;Musaya;Musei;Museyna;Musiina;Musoi;Mussoi;Mussoy
msf		Demenggong-Waibron-Bano;Dozai;Mekei;Menggei;Menggwei;Moi;Moi-e;Mooi;Munggai;Mungge;Munkei;Sabron-Dosay;Waibron Bano-Demenggong
msg		
msh		Masikoro Malagasy
msi		Bahasa Sabah;Bazaar Malay;Brunei-Sabah Malay;Pasar Malay;Sabah Malay;Sabah Malay Dialect
msi		Bahasa Sabah;Bazaar Malay;Brunei-Sabah Malay;Pasar Malay;Sabah Malay;Sabah Malay Dialect
msj		Amadi;Ma;Ma (Democratic Republic of Congo);Madyo
msk		Mandaya Mansaka;Minansaka
msl		Ampas;Poule
msm		Agusan;Agusan Manobo;Manobo;Minanubu
msn		Vetumboso;Vuras;Vureas
mso		Kemelom;Kemelomsch;Komelom;Komolom
msp		Maintsawá;Manitsauá;Manitsawa;Manitsawá;Manitzula;Mantizula
msq		Caaac;Caawac;Moenebeng;Mwelebeng
msr		MSL
mss		West Marsela;West Masela
msu		Misatik
msv		Kotoko-Maltam;Mandage;Mandagué;Mendage
msw		Kunant;Kunante;Mansoanca;Mansonka;Maswanka;Sua;Suwa
msx		Murisapa;Murusapa;Murusapa-Sarewa
msy		Ariawia;Ariawiai;Aruamɨn Akam;Makarub;Makarup;Mikarew;Mikarew-Ariaw;Mikarup;Misegian
msz		Momale;Momole;Mumare
mlt		Malti
mlt		Malti
mlt		Malti
mta		Cotabato Manobo;Dulangan Manobo;Kagi Cotabato Menubù;Kagi Menubù;Menubù
mtb		Morofo
mtc		
mtd		
mte		Alu;Mono (Solomon Islands);Mono Alu;Mono-Alu
mtf		Murik (Papua New Guinea);Múrico;Nor;Nor-Murik Lakes
mtg		Goliath;Langda;Mount Goliath;Oranje-Gebergte
mth		Natabui
mti		Maiwa (Papua New Guinea)
mtj		Meninggo;Meningo;Meyah;Sabena
mtk		Mbaw;Mbe;Mbe';Mbe’;Mbo
mtl		Baltap;Teel;Tel
mtm	ymt	Mator-Taigi-Karagas;Motor;Sayan Samoyed;Sayan Samoyedic
mtn		Pantasma;Pantasmas
mto		Ayooc;Ayuk;Ayuujk;Ayuuk;Ayuuk-Mixe;Ayöök;Mixe Alto del Norte;North Highland Mixe;Northern Highland Mije;Northwestern Mixe;Oaxaca Mije;Tetontepec;Totontepec;Totontepec Mixe
mtp		Bolivian;Mataguayo;Matahuayo;Nocten;Noctenes;Noctén;Oktenai;Wennhayek;Wichi Lhamtes Nocten;Wichí Lhamtés Nocten;’weenhayeklhayhi’;’weenhayeklhàmet
mtq		Muòng
mtr		Mewadi
mts		Manu Park Panoan;Nahua;Nawa;Parkenawa;Parquenahua;Yora;Yoranahua;Yurahahua
mtt		
mtu		Mixteco de San Pedro Tututepec;Mixteco de Villa de Tututepec;Tututepec Mixtec;Tu’un savi
mtv		Asaro'o;Asarɨ’o;Morafa
mtw		Ata-Man;Bukidnon;Southern Binukidnon
mtx		Mixteco de San Pedro Tidaá;Mixteco de Tidaá;North Central Nochixtlán Mixtec;Tidaa Mixtec;Tidaá Mixtec;Tnu’un dawi
mty		Metan;Mitang;Nabi-Metan;Nambi;Nambieb
mua		Kaele;Marhay;Moundan;Moundang;Musemban;Nda;záá múndàŋ
mub		Minjile;Monjul;Moubi
muc		Ajuh Mbuh;Du Adzu;Mbu’
mud		Aleut de l’île Copper;Attuan;Copper;Copper Island Aleut;Copper Island Aleut Creole;Copper Island Attuan;Creolized Attuan;Medny;Mednyj Aleut
mue		Chapu-shimi;Chaupi-lengua;Chaupi-shimi;Quichuañol;Uchilla-shimi
mug		Mouloui;Mousgou;Mousgoum;Mousgoun;Mulwi;Munjuk;Musga;Musgum;Musuk;Muzuk
muh		Mondo;Mondu;Mountou;Mundo;Mundu
mui		Baso Palembang;Baso Pelembang;Palembang;Palembang Malay;Palembangese;Sekayu
muj		Mabiri
muk		Mugali;Mugom;Mugu;Mugu Tibetan;Mugum
mul		
mum		Maiwalei
muo		Bali Kumbat;Chukkol;Daganonga;Daganyonga;Mumbake;Ndagam;Nyoking;Nyong;Nyongnepa;Nyɔŋ;Peti;Samba Bali;Teteka;Yapeli
muq		Eastern Ghao-Xong;Eastern Miao;Eastern West-Hunan Miao;Eastern Xiangxi Miao;Ghao-Xong;Hsianghsi Miao;Meo Do;Northern Miao;Red Meo;Red Miao
mur		Adkibba;Agiba;Ajibba;Beir;Merule;Mourle;Murele;Murelei;Murleye;Murlɛ;Murule
mur		Adkibba;Agiba;Ajibba;Beir;Merule;Mourle;Murele;Murelei;Murleye;Murlɛ;Murule
mus		Creek;Creek-Seminole;Maskoke;Muscogee;Muskoguí;Muskokee;Mvskoke
mut		Jhoria;Mudia;Muria Gondi;Western Muria
muu		Mogogodo;Mukogodo;Mukoquodo;Siegu;Yaakua;Yaakuan;Yaakunte;Yiaku;Yiakunte
muv		Mudavan;Muduva;Muduvan;Muduvar;Mutuvar;Paanti naattu peeccu
mux		Mbo-Ung;Mboung
muy		Mouyenge;Mouyengue;Muyenge;Myau;Myenge;ma Muyaŋ
muz		
muz		
mva		Manam pile;Manum
mvb		Mattole-Bear River
mvd		Memboro
mve		Jaiselmer;Marawar;Marwari (Pakistan);Merwari;Rajasthani
mvf		Inner Mongolian;Menggu;Monggol;Mongol;Ostmongolisch;Peripheral Mongolian;Southern-Eastern Mongolian
mvf		Inner Mongolian;Menggu;Monggol;Mongol;Ostmongolisch;Peripheral Mongolian;Southern-Eastern Mongolian
mvg		Mixteco de San Bartolomé Yucuañe;Mixteco del Sureste Central;Tnu’u savi;Yucuane Mixtec;Yucuañe Mixtec
mvh		Mire
mvi		Miyako-Ikema;Miyakoan;Myākufutsu;Ryukyuan;Saskishima;Saskisima;Southern Ryukyuan
mvk		
mvl		Ambara;Balgalu;Bargal;Kumbulmara;Mbara (Australia);Mbara-Yanga;Midjamba;Mitjamba
mvn		Kukuya;Minavega
mvo		
mvp		Masenrempulu;Massenrempulu
mvq		
mvr		
mvs		Masep;Masepo;Potafa;Wotaf
mvt		Botovro
mvu		Marba
mvv		Murut, Tagal;Pensiangan;Semambu;Semembu;Sumambu;Sumambu-Tagal;Sumambuq;Tagal;Tagal Murut;Tagol;Tahol
mvw		
mvx		War
mvy		Indus Kohistani;Khili;Kohistani;Kohiste;Kohistẽ;Mair;Maiya;Maiyon;Maiyã;Shuthun
mvz		
mvz		
mwa		
mwb		Juwal;Mambe;Muniwara;Tumara;Tumaru
mwc		Mukawa
mwe		Chimwera;Cimwela;Cimwera;Kimwera;Mwela;Mwera (Chimwera);Shimwela
mwf		Garama;Garrama;Garramung;Karama;Karaman;Mariwada;Mariwuda;Marri-wutha;Murinbada;Murinbata;Murinhpatha;Murinjbada;Murinjpata;Murinpatha;Murinypata;Murrinh-patha;Murrinhpatha;Murriny Patha;Nagor;Nangu
mwg		Agerlep;Eklep;Kaul;Moewehafen
mwh		Aria-Mouk
mwi		Labo;Meaun;Mewun;Nide
mwk		Central Malinke;Kita Maninka;Kita Maninkakan;Malinke;Nandi
mwl		Miranda do Douro;Mirandesa;Mirandés;Mirandês
mwm		Sara;Sara Madjingay;Sàᶉ̄;tà Sàᶉ̄
mwn		Chinamwanga;Chinyamwanga;Cinamwanga;Ichinamwanga;Inamwanga;Kinamwanga;Kinyamwanga;Mwanga;Namwanga
mwo		Central Maewo;Maevo;Maewo;Sungwadaga;Tanoriki
mwp		Central Torres Strait;Gumulgal;Kala Lagau Langgus;Kala Lagaw;Kala Lagaw Langgus;Kala Lagaw Langgus Yagar Yagar;Kala Yagaw Ya;Kalau Lagau Ya;Kalaw Lagaw Ya;Kalaw lagaw ya;Karualaig;Langgus;Langus;Linggo;Torres Strait Islander;West Torres;Western Torres Strait;Yagar Yagar
mwq		Chinbe;Cho;K’cho;K’cho Chin;Mindat;Mun;Mun Chin;Mün;Mün Chin;Müün;Yawdwin
mwr	dhd	Dhundari;Dhundari-Marwari;Dhundhari;Jaipuri;Jhar-sahi boli;Kai kui ki boli
mwr		
mws		
mwt		Basing;Chau Ko’;Lawta;Mawken;Orang Laut;Salon;Salong;Selong;Selung
mwt		Basing;Chau Ko’;Lawta;Mawken;Orang Laut;Salon;Salong;Selong;Selung
mwu		Wetu
mwv		Mentawei;Mentawi
mww		Bai Miao;Banded Arm Hmong;Chuan Miao;Forest Miao;Hmong Dao;Hmong Der;Hmong Dleu;Hmong Glor;Hmong Qua Mpa;Hmong Rongd;Hmongb Dleub;Hmoob Dawb;Meo Do;Meo Kao;Mong Do;Mong Trang;Mán Tráng;Pe Miao;Peh Miao;Striped Arm Hmong;Striped Hmong;White Hmong;White Lum;White Meo;White Miao
mww		Bai Miao;Banded Arm Hmong;Chuan Miao;Forest Miao;Hmong Dao;Hmong Der;Hmong Dleu;Hmong Glor;Hmong Qua Mpa;Hmong Rongd;Hmongb Dleub;Hmoob Dawb;Meo Do;Meo Kao;Mong Do;Mong Trang;Mán Tráng;Pe Miao;Peh Miao;Striped Arm Hmong;Striped Hmong;White Hmong;White Lum;White Meo;White Miao
mww		Bai Miao;Banded Arm Hmong;Chuan Miao;Forest Miao;Hmong Dao;Hmong Der;Hmong Dleu;Hmong Glor;Hmong Qua Mpa;Hmong Rongd;Hmongb Dleub;Hmoob Dawb;Meo Do;Meo Kao;Mong Do;Mong Trang;Mán Tráng;Pe Miao;Peh Miao;Striped Arm Hmong;Striped Hmong;White Hmong;White Lum;White Meo;White Miao
mww		Bai Miao;Banded Arm Hmong;Chuan Miao;Forest Miao;Hmong Dao;Hmong Der;Hmong Dleu;Hmong Glor;Hmong Qua Mpa;Hmong Rongd;Hmongb Dleub;Hmoob Dawb;Meo Do;Mong Do;Mong Trang;Mán Tráng;Pe Miao;Peh Miao;Striped Arm Hmong;Striped Hmong;White Hmong;White Lum;White Miao
mww		Bai Miao;Banded Arm Hmong;Chuan Miao;Forest Miao;Hmong Dao;Hmong Der;Hmong Dleu;Hmong Glor;Hmong Qua Mpa;Hmong Rongd;Hmongb Dleub;Hmoob Dawb;Meo Do;Meo Kao;Mong Do;Mong Trang;Mán Tráng;Pe Miao;Peh Miao;Striped Arm Hmong;Striped Hmong;White Hmong;White Lum;White Meo;White Miao
mww		Bai Miao;Banded Arm Hmong;Chuan Miao;Forest Miao;Hmong Dao;Hmong Der;Hmong Dleu;Hmong Glor;Hmong Qua Mpa;Hmong Rongd;Hmongb Dleub;Hmoob Dawb;Meo Do;Mong Do;Mong Trang;Mán Tráng;Pe Miao;Peh Miao;Striped Arm Hmong;Striped Hmong;White Hmong;White Lum;White Miao
mwx		
mwy		
mwz		
mxa		Mixteco de Yucuná;Mixteco del Noroeste;Mixteco del Noroeste de Oaxaca;Northwest Oaxaca Mixtec;Tu’un savi
mxb		Mixteco de Tezoatlán de Segura y Luna;Mixteco del Municipio de Tezoatlán;Mixteco del Noroeste Central Alto;Mixteco del Noroeste Central Bajo;Mixteco del Noroeste Medio;Mixteco del Oeste Alto;Tezoatlan Mixtec;Tezoatlán Mixtec;To̱ꞌon ndaꞌí;Tuꞌun davi;Tuꞌun djavi;Tuꞌun javi;Tuꞌun ndaꞌi
mxc		Bamanyeka;Chimanyika;Manika;Manyika Shona;Wamanyika;Wanyika
mxd		
mxe		Fila-Mele;Ifara-Mele;Ifira-Mele;Imere
mxf		Goulfei;Goulfey;Gulfe;Gulfei;Kotoko-Gulfei;Malbe;Malgwe;Mandagué;Ngwalkwe;Sanbalbe
mxg		Bangala;Cimbangala;Umbangala
mxh		Bambuba;Bamvuba;Mbuba;Mvuba-A;Obiye
mxi		
mxj		Eastern Mishmi;Geman Dend;Geman Deng;Kaman;Kaman Mishmi;Keman;Kman;Miji;Miju;Mishmi;Mījū Mishmi
mxk		Mambuwan
mxl		Mahi;Maxi;Maxi Gbe;Maxi-Gbe
mxm		Melamela;Ubili
mxn		Moi;Moi (Indonesia);Mooi;Mosana;Waipu
mxo		Esimbowe
mxp		Ayutla;Ayuujk;Mixe Alto del Centro;Oaxaca Mije;South Highland Mixe;Southern Highland Mije;Tlahuitoltepec;Tlahuitoltepec Mixe;West Central Mixe;Western Mixe;Zempoaltepetl
mxq		Ayuk;Ayuuk;Juquila;Juquila Mixe;Midland Mije;Midland Mixe;Mixe Medio del Este;Oaxaca Mije;South Central Mixe;South Midland Mixe
mxr		Murik (Malaysia)
mxs		Huitepec Mixtec;Mixteco de Huitepec;Mixteco de San Antonio Huitepec;Mixteco de Zaachila;Tu’un savi
mxt		Eastern Jamiltepec-San Cristobal Mixtec;Jamiltepec Mixtec;Mixteco de Jamiltepec;Mixteco de Oaxaca de Costa Central Baja;Mixteco de Santa María Huazolotitlán;Sa’an Xiñi Savi;Tu’un savi
mxu		Mada (Cameroon);Maɗa;Ma’da
mxv		Guerrero Mixteco;Isavi;Metlatonoc Mixtec;Metlatónoc Mixtec;Mixteco de Chochoapa;Mixteco de Guerrero del Este Medio;Mixteco de Metlatónoc;Mixteco de San Rafael;Tuꞌun Savi de Metlatónoc y Cochoapa el Grande;Tuꞌun isasi;Tuꞌun isavi;Tuꞌun savi
mxw		Dorro;Mari;Nä
mxx		Mahu;Maou;Mau;Mauka;Mauke;Mawu;Mawukakan
mxy		Mixteco de Nuxaá;Mixteco de Santo Domingo Nuxaá;Mixteco del Este;Mixteco del Sureste de Nochixtlán;Nuxaá Mixtec;Southeastern Nochixtlán Mixtec;Tu’un davi
mxz		Central Marsela;Central Masela;Marsela-South Babar
mya		Bama;Bama Saka;Bamachaka;Bāmā;Bāmāčaka;Myamasa;Myamma Saka;Myanma;Myanmar;Myen
mya		Bama;Bama Saka;Bamachaka;Bāmā;Bāmāčaka;Myamasa;Myamma Saka;Myanma;Myanmar;Myen
myb		Mbai;Mbay Moissala;Mbaye;Mbaï;Moissala Mbai;Sara Mbai
myc		
mye		Omyene
myf		
myg		Anta;Banta;Bantakpa;Kisam;Menta;Tinta
myh		Kwe-Nee-Chee-Aht;Kweedishchaaht;Macaw;Qʷi·qʷi·diččaq
myi		
myj		Bug;Buga;Mangaya;Mongaiyat
myk		Bamaraga;Bàmálaa;Bàmáágà;Mamaara;Mamara;Mamara Senoufo;Mianka;Minianka;Miniyanka;Minya;Minyanka;Miyɛngaa;Tupiire
myl		Baha Moma-Kulawi;Kulawi;Moma-Kulawi
mym		Me'en
mym		Me'en
myo		
myp		Bohura;Mra-Pirah;Mura;Mura-Piraha;Mure-Pirahã;Múra-Pirahã;Piraha;Pirahá;Pirahán;Xapaitíiso
myr		Munichi;Munichino;Otanabe;Otanave;Otonabe
mys		
myu		Caras-Pretas;Monjoroku;Mundurucu;Mundurucú;Munduruku;Mõnjoroko;Paiquize;Pari;Weidyenye
myv		Erza;Erza-Mordvin;Erza-Mordvinisch;Erza-Mordwinisch;Erzia;Erzja;Erzya Mordva;Erzya Mordvin;Erzya-Mordva;Erzá;Mordovo erzya;Mordua;Morduini;Mordva;Mordvin;Mordvin-Erzya;Mordvinian;Mordvinisch;Mordwin;Mordwinisch
myw		Aga-Muyuw;Egum;Murua;Murua Dukwayasi;Murua Kaulae;Muruwa;Muyu;Muyua;Muyuwa
myx		Bagisu;Gisu;Kisu;Lugisu;Lumasaaba;Lumasaba;Masaba
